timestamp,type,amount,pool_value,net_pool,trade_num,description
2025-09-16T01:01:15.490Z,profit_return,29.610783233909906,1734.3813648585847,1763.9921480924945,22,HoNJqXRK... | P&L: +$14.48 | Hold: 2.0m
2025-09-16T01:02:02.086Z,trade_execution,-15.129999999999999,1787.5043469411537,1772.3743469411536,23,Trade #23 executed: DRMVwZjs...
2025-09-16T01:02:02.151Z,trade_execution,-15.129999999999999,1791.8854694091576,1776.7554694091575,24,Trade #24 executed: 8tdzC7mF...
2025-09-16T01:02:02.355Z,trade_execution,-15.129999999999999,1821.4378123904564,1806.3078123904563,25,Trade #25 executed: HGSEp5Qg...
2025-09-16T01:02:02.391Z,trade_execution,-15.129999999999999,1827.2016987634363,1812.0716987634362,26,Trade #26 executed: 87KW9hgE...
2025-09-16T01:02:02.619Z,trade_execution,-15.129999999999999,1812.0716987634362,1796.941698763436,27,Trade #27 executed: DL9SzfAd...
2025-09-16T01:02:03.047Z,trade_execution,-15.129999999999999,1816.4343311560697,1801.3043311560696,28,Trade #28 executed: B8hotUp2...
2025-09-16T01:02:03.759Z,profit_return,58.530146961905885,1830.9320558092954,1889.4622027712014,28,BzhsQZSx... | P&L: +$43.40 | Hold: 1.0m
2025-09-16T01:02:10.067Z,profit_return,93.94699899948803,1910.0241025973357,2003.9711015968237,28,8cY12F12... | P&L: +$78.82 | Hold: 3.0m
2025-09-16T01:02:11.490Z,profit_return,60.251975237340616,2003.9711015968237,2064.223076834164,28,5ku1Zxy8... | P&L: +$45.12 | Hold: 3.0m
2025-09-16T01:02:12.312Z,loss_return,13.552061821814895,2064.223076834164,2077.775138655979,28,jG9N1v7S... | P&L: $-1.58 | Hold: 3.0m
2025-09-16T01:02:12.362Z,profit_return,16.4114471682361,2077.775138655979,2094.186585824215,28,CRHwAsY3... | P&L: +$1.28 | Hold: 3.0m
2025-09-16T01:02:13.291Z,loss_return,10.070538787159144,2094.186585824215,2104.257124611374,28,39fDZ1rT... | P&L: $-5.06 | Hold: 3.0m
2025-09-16T01:02:32.621Z,profit_return,55.918458127427755,2104.257124611374,2160.1755827388015,28,DL9SzfAd... | P&L: +$40.79 | Hold: 0.5m
2025-09-16T01:02:36.413Z,trade_execution,-15.129999999999999,2160.1755827388015,2145.0455827388014,29,Trade #29 executed: Fb2UHFvW...
2025-09-16T01:02:38.417Z,trade_execution,-15.129999999999999,2145.0455827388014,2129.9155827388013,30,Trade #30 executed: GYUTJWjN...
2025-09-16T01:03:00.033Z,trade_execution,-15.129999999999999,2129.9155827388013,2114.785582738801,31,Trade #31 executed: 6nR8wBnf...
2025-09-16T01:03:00.179Z,trade_execution,-15.129999999999999,2126.6555772875286,2111.5255772875284,32,Trade #32 executed: Ck5vaBYb...
2025-09-16T01:03:00.467Z,trade_execution,-15.129999999999999,2131.7732194840855,2116.6432194840854,33,Trade #33 executed: 7Pnqg1S6...
2025-09-16T01:03:01.461Z,profit_return,93.28774613484403,2145.2180849950823,2238.5058311299263,33,5ied57zD... | P&L: +$78.16 | Hold: 3.0m
2025-09-16T01:03:01.738Z,loss_return,7.398486139374478,2238.5058311299263,2245.904317269301,33,GdEQXpD8... | P&L: $-7.73 | Hold: 2.0m
2025-09-16T01:03:02.217Z,trade_execution,-15.129999999999999,2245.904317269301,2230.774317269301,34,Trade #34 executed: G9LbBJJB...
2025-09-16T01:03:03.604Z,profit_return,88.00340375040787,2255.214454829975,2343.2178585803827,34,CB8pDkVK... | P&L: +$72.87 | Hold: 3.0m
2025-09-16T01:03:03.757Z,profit_return,99.76441577608021,2343.2178585803827,2442.9822743564628,34,BzhsQZSx... | P&L: +$84.63 | Hold: 2.0m
2025-09-16T01:03:36.423Z,profit_return,61.93094143669293,2442.9822743564628,2504.913215793156,34,Fb2UHFvW... | P&L: +$46.80 | Hold: 1.0m
2025-09-16T01:04:00.241Z,trade_execution,-15.129999999999999,2520.821786313761,2505.691786313761,35,Trade #35 executed: H76CiijX...
2025-09-16T01:04:00.364Z,trade_execution,-15.129999999999999,2499.82696335401,2484.6969633540098,36,Trade #36 executed: GidFmmJ5...
2025-09-16T01:04:01.348Z,trade_execution,-15.129999999999999,2502.9736263839814,2487.8436263839812,37,Trade #37 executed: AvHLiBf9...
2025-09-16T01:04:01.523Z,trade_execution,-15.129999999999999,2506.104507623789,2490.9745076237887,38,Trade #38 executed: 6hutWfqD...
2025-09-16T01:04:01.594Z,loss_return,7.515638418025013,2511.6347883086237,2519.1504267266487,38,9h5y3WCq... | P&L: $-7.61 | Hold: 3.0m
2025-09-16T01:04:02.086Z,profit_return,99.1564558076164,2519.1504267266487,2618.3068825342652,38,DRMVwZjs... | P&L: +$84.03 | Hold: 2.0m
2025-09-16T01:04:02.151Z,profit_return,157.47003047280896,2618.3068825342652,2775.776913007074,38,8tdzC7mF... | P&L: +$142.34 | Hold: 2.0m
2025-09-16T01:04:03.502Z,trade_execution,-15.129999999999999,2792.8384579125272,2777.708457912527,39,Trade #39 executed: H5cXrgdN...
2025-09-16T01:04:03.580Z,trade_execution,-15.129999999999999,2782.5796256803283,2767.449625680328,40,Trade #40 executed: DGb2dCV1...
2025-09-16T01:04:03.773Z,profit_return,31.52348223592952,2774.498616049491,2806.0220982854203,40,BzhsQZSx... | P&L: +$16.39 | Hold: 3.0m
2025-09-16T01:04:11.142Z,profit_return,90.79678676322675,2806.0220982854203,2896.818885048647,40,HarA2WfY... | P&L: +$75.67 | Hold: 5.0m
2025-09-16T01:04:11.488Z,profit_return,88.286420246304,2896.818885048647,2985.105305294951,40,5ku1Zxy8... | P&L: +$73.16 | Hold: 5.0m
2025-09-16T01:04:36.411Z,profit_return,58.89223537802272,2985.105305294951,3043.9975406729736,40,Fb2UHFvW... | P&L: +$43.76 | Hold: 2.0m
2025-09-16T01:04:36.424Z,trade_execution,-15.129999999999999,3043.9975406729736,3028.8675406729735,41,Trade #41 executed: 34nz93s7...
2025-09-16T01:05:00.195Z,profit_return,57.784723887479984,3028.8675406729735,3086.6522645604537,41,Ck5vaBYb... | P&L: +$42.65 | Hold: 2.0m
2025-09-16T01:05:00.365Z,profit_return,59.90776769470938,3086.6522645604537,3146.560032255163,41,GidFmmJ5... | P&L: +$44.78 | Hold: 1.0m
2025-09-16T01:05:00.426Z,profit_return,66.47111149733142,3166.888595348004,3233.3597068453355,41,ApkG4rFa... | P&L: +$51.34 | Hold: 5.0m
2025-09-16T01:05:00.430Z,loss_return,14.28457261766659,3233.3597068453355,3247.644279463002,41,K7bmk8eC... | P&L: $-0.85 | Hold: 5.0m
2025-09-16T01:05:00.513Z,loss_return,15.004842897250615,3247.644279463002,3262.6491223602525,41,CY1dQgc7... | P&L: $-0.13 | Hold: 5.0m
2025-09-16T01:05:01.423Z,trade_execution,-15.129999999999999,3320.332100596897,3305.202100596897,42,Trade #42 executed: 7mn4Nhjz...
2025-09-16T01:05:01.542Z,profit_return,60.04292227792992,3324.4987904414625,3384.5417127193923,42,6hutWfqD... | P&L: +$44.91 | Hold: 1.0m
2025-09-16T01:05:01.611Z,profit_return,55.7524773867041,3405.5986734432445,3461.3511508299484,42,66E7aS3R... | P&L: +$40.62 | Hold: 5.0m
2025-09-16T01:05:01.648Z,trade_execution,-15.129999999999999,3461.3511508299484,3446.2211508299483,43,Trade #43 executed: CMTKLGo1...
2025-09-16T01:05:01.724Z,trade_execution,-15.129999999999999,3457.555021800805,3442.425021800805,44,Trade #44 executed: 4SBahjg8...
2025-09-16T01:05:01.780Z,trade_execution,-15.129999999999999,3450.218803393021,3435.088803393021,45,Trade #45 executed: DoAEbfXq...
2025-09-16T01:05:02.153Z,profit_return,57.709779901828,3455.2627568424077,3512.9725367442356,45,8tdzC7mF... | P&L: +$42.58 | Hold: 3.0m
2025-09-16T01:05:02.216Z,profit_return,57.18444922354249,3512.9725367442356,3570.156985967778,45,G9LbBJJB... | P&L: +$42.05 | Hold: 2.0m
2025-09-16T01:05:02.366Z,profit_return,89.84553635758895,3570.156985967778,3660.002522325367,45,HGSEp5Qg... | P&L: +$74.72 | Hold: 3.0m
2025-09-16T01:05:03.587Z,profit_return,30.73504171993383,3675.231140628804,3705.9661823487377,45,DGb2dCV1... | P&L: +$15.61 | Hold: 1.0m
2025-09-16T01:05:06.436Z,trade_execution,-15.129999999999999,3705.9661823487377,3690.8361823487376,46,Trade #46 executed: GiSWz1jt...
2025-09-16T01:05:31.729Z,profit_return,32.84595762282222,3690.8361823487376,3723.68213997156,46,4SBahjg8... | P&L: +$17.72 | Hold: 0.5m
2025-09-16T01:05:31.784Z,profit_return,32.316893775463996,3723.68213997156,3755.999033747024,46,DoAEbfXq... | P&L: +$17.19 | Hold: 0.5m
2025-09-16T01:05:36.410Z,loss_return,14.790192628829006,3755.999033747024,3770.789226375853,46,Fb2UHFvW... | P&L: $-0.34 | Hold: 3.0m
2025-09-16T01:05:36.425Z,profit_return,32.09255185031053,3770.789226375853,3802.8817782261635,46,34nz93s7... | P&L: +$16.96 | Hold: 1.0m
2025-09-16T01:05:38.417Z,loss_return,14.588140106527867,3802.8817782261635,3817.4699183326916,46,GYUTJWjN... | P&L: $-0.54 | Hold: 3.0m
2025-09-16T01:06:00.178Z,profit_return,19.075448668578986,3817.4699183326916,3836.5453670012707,46,Ck5vaBYb... | P&L: +$3.95 | Hold: 3.0m
2025-09-16T01:06:00.463Z,profit_return,30.979868819355637,3836.5453670012707,3867.525235820626,46,7Pnqg1S6... | P&L: +$15.85 | Hold: 3.0m
2025-09-16T01:06:00.503Z,trade_execution,-15.129999999999999,3867.525235820626,3852.395235820626,47,Trade #47 executed: 2EbGMCd9...
2025-09-16T01:06:00.973Z,trade_execution,-15.129999999999999,3852.8574818714646,3837.7274818714645,48,Trade #48 executed: DcdDkznp...
2025-09-16T01:06:01.347Z,profit_return,32.96616091519485,3847.7812555093697,3880.7474164245646,48,AvHLiBf9... | P&L: +$17.84 | Hold: 2.0m
2025-09-16T01:06:01.639Z,trade_execution,-15.129999999999999,3887.0489179546103,3871.91891795461,49,Trade #49 executed: 4hZ3keb7...
2025-09-16T01:06:02.322Z,profit_return,86.73279842636188,3902.8775275421626,3989.6103259685246,49,G9LbBJJB... | P&L: +$71.60 | Hold: 3.0m
2025-09-16T01:06:02.898Z,trade_execution,-15.129999999999999,3999.2863498111737,3984.1563498111736,50,Trade #50 executed: F6BLBzcm...
2025-09-16T01:06:06.437Z,profit_return,61.62009002517112,3990.61324737983,4052.2333374050013,50,GiSWz1jt... | P&L: +$46.49 | Hold: 1.0m
2025-09-16T01:06:30.974Z,profit_return,64.1134742926463,4052.233337405001,4116.346811697647,50,DcdDkznp... | P&L: +$48.98 | Hold: 0.5m
2025-09-16T01:07:00.210Z,trade_execution,-15.129999999999999,4116.346811697647,4101.216811697647,51,Trade #51 executed: Ei3HKdsv...
2025-09-16T01:07:00.239Z,profit_return,89.48596654846003,4101.216811697647,4190.702778246107,51,H76CiijX... | P&L: +$74.36 | Hold: 3.0m
2025-09-16T01:07:00.366Z,profit_return,146.7779036457484,4190.702778246107,4337.480681891856,51,GidFmmJ5... | P&L: +$131.65 | Hold: 3.0m
2025-09-16T01:07:00.940Z,trade_execution,-15.129999999999999,4354.427735240275,4339.297735240275,52,Trade #52 executed: 78oiUEyo...
2025-09-16T01:07:00.989Z,profit_return,161.91330557113398,4344.448126182423,4506.361431753557,52,DcdDkznp... | P&L: +$146.78 | Hold: 1.0m
2025-09-16T01:07:01.641Z,profit_return,30.359456640424014,4499.383867885948,4529.743324526373,52,4hZ3keb7... | P&L: +$15.23 | Hold: 1.0m
2025-09-16T01:07:01.647Z,profit_return,31.985319412911046,4529.743324526373,4561.728643939284,52,CMTKLGo1... | P&L: +$16.86 | Hold: 2.0m
2025-09-16T01:07:01.787Z,loss_return,13.674916810558852,4561.728643939284,4575.403560749843,52,DoAEbfXq... | P&L: $-1.46 | Hold: 2.0m
2025-09-16T01:07:02.110Z,profit_return,62.903106463382485,4590.473803902272,4653.376910365655,52,DRMVwZjs... | P&L: +$47.77 | Hold: 5.0m
2025-09-16T01:07:02.386Z,profit_return,32.90329824056769,4653.376910365655,4686.280208606223,52,87KW9hgE... | P&L: +$17.77 | Hold: 5.0m
2025-09-16T01:07:02.614Z,profit_return,66.03785487346804,4686.280208606223,4752.318063479691,52,DL9SzfAd... | P&L: +$50.91 | Hold: 5.0m
2025-09-16T01:07:02.911Z,profit_return,63.21395597154621,4764.947645730629,4828.161601702175,52,F6BLBzcm... | P&L: +$48.08 | Hold: 1.0m
2025-09-16T01:07:03.048Z,profit_return,31.36619680415705,4846.256134778124,4877.622331582281,52,B8hotUp2... | P&L: +$16.24 | Hold: 5.0m
2025-09-16T01:07:06.189Z,trade_execution,-15.129999999999999,4892.795566559486,4877.665566559486,53,Trade #53 executed: 98J75jMS...
2025-09-16T01:07:06.280Z,trade_execution,-15.129999999999999,4884.386629437963,4869.256629437963,54,Trade #54 executed: UMXHhR3f...
2025-09-16T01:07:07.291Z,trade_execution,-15.129999999999999,4878.972809906407,4863.842809906407,55,Trade #55 executed: 31XQtspV...
2025-09-16T01:07:30.210Z,profit_return,152.80244007015892,4870.39303458089,5023.195474651049,55,Ei3HKdsv... | P&L: +$137.67 | Hold: 0.5m
2025-09-16T01:08:00.462Z,loss_return,8.099278043683736,5043.935426684771,5052.034704728455,55,7Pnqg1S6... | P&L: $-7.03 | Hold: 5.0m
2025-09-16T01:08:00.960Z,profit_return,90.33201975260992,5052.034704728455,5142.366724481065,55,78oiUEyo... | P&L: +$75.20 | Hold: 1.0m
2025-09-16T01:08:01.428Z,profit_return,59.292275326152435,5142.366724481065,5201.658999807218,55,7mn4Nhjz... | P&L: +$44.16 | Hold: 3.0m
2025-09-16T01:08:01.723Z,loss_return,7.4838892679760365,5201.658999807218,5209.142889075194,55,4SBahjg8... | P&L: $-7.65 | Hold: 3.0m
2025-09-16T01:08:01.929Z,trade_execution,-15.129999999999999,5209.142889075194,5194.012889075194,56,Trade #56 executed: 4JsstZhu...
2025-09-16T01:08:02.216Z,profit_return,92.78258202026375,5199.1396576875895,5291.922239707853,56,G9LbBJJB... | P&L: +$77.65 | Hold: 5.0m
2025-09-16T01:08:03.161Z,trade_execution,-15.129999999999999,5305.127754785022,5289.997754785022,57,Trade #57 executed: 7Qs5wnmn...
2025-09-16T01:08:05.296Z,trade_execution,-15.129999999999999,5349.056607580764,5333.926607580764,58,Trade #58 executed: 6m6gmTaF...
2025-09-16T01:08:05.394Z,trade_execution,-15.129999999999999,5349.959652535114,5334.829652535114,59,Trade #59 executed: HGwdb6RQ...
2025-09-16T01:08:06.453Z,loss_return,14.851497213173305,5335.976822811795,5350.828320024968,59,GiSWz1jt... | P&L: $-0.28 | Hold: 3.0m
2025-09-16T01:08:07.544Z,trade_execution,-15.129999999999999,5363.46867859022,5348.33867859022,60,Trade #60 executed: 8NVkBNSc...
2025-09-16T01:08:36.454Z,trade_execution,-15.129999999999999,5374.837065124423,5359.707065124423,61,Trade #61 executed: AAFhk8sw...
2025-09-16T01:09:00.234Z,profit_return,60.329162715185475,5387.136193782448,5447.465356497633,61,Ei3HKdsv... | P&L: +$45.20 | Hold: 2.0m
2025-09-16T01:09:00.242Z,profit_return,142.52005997404441,5447.465356497633,5589.985416471678,61,H76CiijX... | P&L: +$127.39 | Hold: 5.0m
2025-09-16T01:09:00.392Z,trade_execution,-15.129999999999999,5610.373703682539,5595.243703682539,62,Trade #62 executed: 9YcKezWi...
2025-09-16T01:09:00.502Z,profit_return,21.008023130940728,5591.514124999952,5612.522148130893,62,2EbGMCd9... | P&L: +$5.88 | Hold: 3.0m
2025-09-16T01:09:02.280Z,trade_execution,-15.129999999999999,5660.204756469031,5645.074756469031,63,Trade #63 executed: 76MucNrs...
2025-09-16T01:09:03.544Z,loss_return,10.802261146018067,5645.957451446182,5656.7597125922,63,H5cXrgdN... | P&L: $-4.33 | Hold: 5.0m
2025-09-16T01:09:05.289Z,profit_return,54.99007809950268,5657.563469028189,5712.553547127692,63,6m6gmTaF... | P&L: +$39.86 | Hold: 1.0m
2025-09-16T01:09:06.266Z,profit_return,30.52455193060164,5712.553547127692,5743.078099058293,63,UMXHhR3f... | P&L: +$15.39 | Hold: 2.0m
2025-09-16T01:09:13.429Z,profit_return,90.52457081989645,5743.078099058293,5833.60266987819,63,J7gr7GeR... | P&L: +$75.39 | Hold: 10.0m
2025-09-16T01:09:30.392Z,profit_return,32.35379005584847,5833.60266987819,5865.956459934038,63,9YcKezWi... | P&L: +$17.22 | Hold: 0.5m
2025-09-16T01:09:37.441Z,trade_execution,-15.129999999999999,5865.956459934038,5850.826459934038,64,Trade #64 executed: 5Pv6yyEw...
2025-09-16T01:10:00.933Z,profit_return,93.61707270567081,5886.971103292886,5980.588175998557,64,78oiUEyo... | P&L: +$78.49 | Hold: 3.0m
2025-09-16T01:10:02.219Z,trade_execution,-15.129999999999999,6010.045832562186,5994.915832562186,65,Trade #65 executed: Bb6oG7PX...
2025-09-16T01:10:02.312Z,profit_return,31.07054116349343,6009.261778110987,6040.33231927448,65,76MucNrs... | P&L: +$15.94 | Hold: 1.0m
2025-09-16T01:10:04.473Z,trade_execution,-15.129999999999999,6068.948084104267,6053.818084104267,66,Trade #66 executed: GKbUiHTj...
2025-09-16T01:10:05.305Z,profit_return,58.86921172677802,6069.923637190104,6128.792848916883,66,6m6gmTaF... | P&L: +$43.74 | Hold: 2.0m
2025-09-16T01:10:05.509Z,trade_execution,-15.129999999999999,6128.792848916883,6113.6628489168825,67,Trade #67 executed: 7HsZi3c9...
2025-09-16T01:10:05.822Z,profit_return,30.981191858912958,6122.881422325828,6153.862614184741,67,5KPUgd58... | P&L: +$15.85 | Hold: 10.0m
2025-09-16T01:10:06.457Z,trade_execution,-15.129999999999999,6153.862614184741,6138.732614184741,68,Trade #68 executed: Hjiz5Gqr...
2025-09-16T01:10:07.455Z,profit_return,98.07284005926523,6138.732614184741,6236.805454244006,68,5Pv6yyEw... | P&L: +$82.94 | Hold: 0.5m
2025-09-16T01:11:00.444Z,loss_return,13.471088357799124,6254.216759878699,6267.687848236498,68,9YcKezWi... | P&L: $-1.66 | Hold: 2.0m
2025-09-16T01:11:01.928Z,profit_return,15.813825488908133,6278.813724504595,6294.627549993503,68,4JsstZhu... | P&L: +$0.68 | Hold: 3.0m
2025-09-16T01:11:02.458Z,trade_execution,-15.129999999999999,6294.627549993503,6279.497549993503,69,Trade #69 executed: HppPwMPG...
2025-09-16T01:11:02.903Z,loss_return,14.503821968394874,6273.488644252842,6287.992466221237,69,F6BLBzcm... | P&L: $-0.63 | Hold: 5.0m
2025-09-16T01:11:04.729Z,trade_execution,-15.129999999999999,6313.795986115833,6298.665986115833,70,Trade #70 executed: 2eBvRM2f...
2025-09-16T01:11:05.294Z,profit_return,65.52643416864227,6301.076562324744,6366.602996493387,70,6m6gmTaF... | P&L: +$50.40 | Hold: 3.0m
2025-09-16T01:11:05.394Z,profit_return,31.499452744381546,6366.602996493387,6398.102449237768,70,HGwdb6RQ... | P&L: +$16.37 | Hold: 3.0m
2025-09-16T01:12:00.951Z,profit_return,91.96821376852783,6403.086398585713,6495.054612354241,70,78oiUEyo... | P&L: +$76.84 | Hold: 5.0m
2025-09-16T01:12:02.289Z,profit_return,32.69959474305065,6519.583371860116,6552.282966603167,70,76MucNrs... | P&L: +$17.57 | Hold: 3.0m
2025-09-16T01:12:02.458Z,profit_return,136.7561351100622,6552.282966603167,6689.039101713229,70,HppPwMPG... | P&L: +$121.63 | Hold: 1.0m
2025-09-16T01:12:03.824Z,trade_execution,-15.129999999999999,6689.039101713229,6673.909101713229,71,Trade #71 executed: 4EKXcMgB...
2025-09-16T01:12:06.184Z,profit_return,27.489191647949582,6673.909101713229,6701.398293361178,71,98J75jMS... | P&L: +$12.36 | Hold: 5.0m
2025-09-16T01:12:06.274Z,profit_return,81.8209265753358,6701.398293361178,6783.219219936514,71,UMXHhR3f... | P&L: +$66.69 | Hold: 5.0m
2025-09-16T01:12:33.834Z,profit_return,160.31628133222182,6783.219219936514,6943.535501268735,71,4EKXcMgB... | P&L: +$145.19 | Hold: 0.5m
2025-09-16T01:13:02.470Z,profit_return,65.97965414040267,6961.42143265975,7027.401086800153,71,HppPwMPG... | P&L: +$50.85 | Hold: 2.0m
2025-09-16T01:13:03.167Z,trade_execution,-15.129999999999999,7026.5831005181035,7011.453100518103,72,Trade #72 executed: BWiLU6xp...
2025-09-16T01:13:03.211Z,trade_execution,-15.129999999999999,7011.407578165582,6996.277578165582,73,Trade #73 executed: A5hRKYcx...
2025-09-16T01:13:04.170Z,trade_execution,-15.129999999999999,615.7793740548575,600.6493740548575,74,Trade #74 executed: DqTrfNAJ...
2025-09-16T01:13:05.530Z,trade_execution,-15.129999999999999,606.1342118102782,591.0042118102782,75,Trade #75 executed: 7LqTisha...
2025-09-16T01:13:06.461Z,profit_return,27.88113274242076,616.2415536314209,644.1226863738416,75,Hjiz5Gqr... | P&L: +$12.75 | Hold: 3.0m
2025-09-16T01:13:35.534Z,profit_return,31.831590599853065,668.7734822053071,700.6050728051601,75,7LqTisha... | P&L: +$16.70 | Hold: 0.5m
2025-09-16T01:13:36.451Z,profit_return,32.06600066633848,700.6050728051601,732.6710734714986,75,AAFhk8sw... | P&L: +$16.94 | Hold: 5.0m
2025-09-16T01:14:00.169Z,trade_execution,-15.129999999999999,745.0032330501413,729.8732330501413,76,Trade #76 executed: 3qXiNjR1...
2025-09-16T01:14:00.251Z,trade_execution,-15.129999999999999,750.9427918603582,735.8127918603582,77,Trade #77 executed: Es9vMFrz...
2025-09-16T01:14:01.218Z,trade_execution,-15.129999999999999,742.9472185587365,727.8172185587365,78,Trade #78 executed: Hax1VqNm...
2025-09-16T01:14:02.286Z,profit_return,30.914497996569118,768.9151662377889,799.829664234358,78,76MucNrs... | P&L: +$15.78 | Hold: 5.0m
2025-09-16T01:14:03.176Z,profit_return,56.48761490662439,801.9341710202717,858.4217859268961,78,BWiLU6xp... | P&L: +$41.36 | Hold: 1.0m
2025-09-16T01:14:03.570Z,profit_return,27.76387507374433,879.5377296598894,907.3016047336337,78,DGb2dCV1... | P&L: +$12.63 | Hold: 10.0m
