TokenMint,ExitTime,SignalType,Confidence,ProfitPercentage,HoldTimeMinutes,WhalesSold,LiquidityChange,ExitPercentage,Reason
4dX1F6e45AM6hKZLD6ubdrYDztqffq7rvHE5ShRBwgSH,2025-09-24T17:55:01.239Z,tiered_exit,high,322.17,2.0,0,0.0,100,"Standard take profit"
3xTHgdAvxwH2TbiezLnGTZtNNNccQ1EziUH5GH6epump,2025-09-24T17:55:02.545Z,tiered_exit,high,904.70,1.0,0,0.0,100,"Standard take profit"
Cg1Bg62JGkvdWEwzLwDqUto5nXyMtaBrtpFDh9EXpump,2025-09-24T17:55:03.799Z,whale_exodus,low,6.90,3.0,5,-16.1,100,"🔴 WHALE EXIT: 5 whales sold 43.0%+"
3rKNzeUZoK1ehTc3ijewAEuWPLoLhWc1RHJGKPzypump,2025-09-24T17:55:04.852Z,tiered_exit,high,542.34,1.0,0,0.0,100,"Standard take profit"
6k57SAfbunrfqNKkweekConnra5WB59Z7VFnSb5gpump,2025-09-25T00:35:57.910Z,tiered_exit,high,113.01,0.5,0,0.0,100,"Standard take profit"
86Ru7JXKdKMpYbcB1d6n16hyk5YDTJST7QjBbz4apump,2025-09-25T00:37:02.914Z,tiered_exit,high,313.09,1.0,0,0.0,100,"Standard take profit"
Ay9zd7Be6aFu26Pu48Ny5uVBAYy6rfBKKNiNfBhfpump,2025-09-25T00:37:18.095Z,tiered_exit,high,113.15,2.0,0,0.0,100,"Standard take profit"
CF6bwJkE1DcfQdt7jYEpZYUS2FdFJeLQHfTvNdP3QERq,2025-09-25T00:37:25.863Z,whale_exodus,high,298.57,2.0,5,-24.8,100,"🔴 WHALE EXIT: 5 whales sold 35.5%+"
8GdnAVdS1jjHEizJegW7SN4SupFoXGHbKk7ESJj5pump,2025-09-25T00:38:01.830Z,tiered_exit,high,297.04,2.0,0,0.0,100,"Standard take profit"
E28vYZwK8cEkvohKxpFj8VeuzY3ewepn1L1dmPeSpump,2025-09-25T00:38:12.884Z,tiered_exit,high,106.62,2.0,0,0.0,100,"Standard take profit"
mTk3bQg9rTiatukt6QhbsTQS7oaUXae2Vqi6Q7TDip1,2025-09-25T00:38:15.891Z,whale_exodus,low,9.31,3.0,5,-1.1,100,"🔴 WHALE EXIT: 5 whales sold 59.9%+"
AEfbHkQqj1CSChfNHjyMCpTruJcUBCYuom1uYs2Xpump,2025-09-25T00:38:15.969Z,tiered_exit,high,267.50,3.0,0,0.0,100,"Standard take profit"
Ay9zd7Be6aFu26Pu48Ny5uVBAYy6rfBKKNiNfBhfpump,2025-09-25T00:38:18.094Z,tiered_exit,high,285.26,3.0,0,0.0,100,"Standard take profit"
792MmiKWnR6PaegL8xWFajuqRcRVnJhoqk56r67ppump,2025-09-25T00:38:35.657Z,tiered_exit,high,314.61,0.5,0,0.0,100,"Standard take profit"
BkVhSD77bUoYN2arYYCnzaBPkxFVbg4KsQYmHjKgpump,2025-09-25T00:38:49.156Z,tiered_exit,high,539.11,0.5,0,0.0,100,"Standard take profit"
HQXDswHU6xcjYYqUheWpYq1pyVwFfMEMFkgkk7v6pump,2025-09-25T00:39:01.027Z,tiered_exit,high,102.12,2.0,0,0.0,100,"Standard take profit"
86Ru7JXKdKMpYbcB1d6n16hyk5YDTJST7QjBbz4apump,2025-09-25T00:39:02.894Z,whale_exodus,high,-50.54,3.0,2,-27.8,100,"🔴 STOP LOSS: -50.5% loss exceeds -30% threshold"
4yum7nfMZ3WtXgFfdWg4FKciktmd1ep6M8tjKw38R2Mq,2025-09-25T00:39:04.057Z,whale_exodus,high,507.70,3.0,2,29.6,100,"🔴 WHALE EXIT: 2 whales sold 60.1%+"
5T8ufmQwywgsr6muyqDcjhPZQ8F4X4R9mFcVFSAQpump,2025-09-25T00:39:05.062Z,whale_exodus,high,119.67,3.0,4,-11.3,100,"🔴 WHALE EXIT: 4 whales sold 37.0%+"
E28vYZwK8cEkvohKxpFj8VeuzY3ewepn1L1dmPeSpump,2025-09-25T00:39:12.891Z,whale_exodus,high,102.08,3.0,3,-29.4,100,"🔴 WHALE EXIT: 3 whales sold 57.7%+"
EiUxZDbnrTupT4uLneVxsn3cqMqfcBW7NHGneqQfpump,2025-09-25T00:40:11.239Z,tiered_exit,high,325.30,1.0,0,0.0,100,"Standard take profit"
Ay9zd7Be6aFu26Pu48Ny5uVBAYy6rfBKKNiNfBhfpump,2025-09-25T00:40:18.079Z,tiered_exit,high,104.08,5.0,0,0.0,100,"Standard take profit"
CQDyMZwxjtDfxAUHPwrx269eGXrpyXe8hj9wgMH9pump,2025-09-25T01:36:31.698Z,tiered_exit,high,329.28,0.5,0,0.0,100,"Standard take profit"
GgfRa8Au7eqH4J5F3SfM5nGXYsZqoyg5CSZxmmVbpump,2025-09-25T01:36:36.104Z,tiered_exit,high,321.94,0.5,0,0.0,100,"Standard take profit"
APDpskZhaWvX1DpRcoymLyuxaU8NpTLsV87tL7z3pump,2025-09-25T01:36:38.424Z,tiered_exit,high,514.52,0.5,0,0.0,100,"Standard take profit"
CQDyMZwxjtDfxAUHPwrx269eGXrpyXe8hj9wgMH9pump,2025-09-25T01:37:01.691Z,tiered_exit,high,304.36,1.0,0,0.0,100,"Standard take profit"
GgfRa8Au7eqH4J5F3SfM5nGXYsZqoyg5CSZxmmVbpump,2025-09-25T01:37:06.097Z,tiered_exit,high,316.04,1.0,0,0.0,100,"Standard take profit"
CQDyMZwxjtDfxAUHPwrx269eGXrpyXe8hj9wgMH9pump,2025-09-25T01:38:01.716Z,tiered_exit,high,264.69,2.0,0,0.0,100,"Standard take profit"
GgfRa8Au7eqH4J5F3SfM5nGXYsZqoyg5CSZxmmVbpump,2025-09-25T01:38:06.101Z,whale_exodus,high,287.47,2.0,5,-29.7,100,"🔴 WHALE EXIT: 5 whales sold 45.6%+"
Cu9cdintyWScYsn5xTx8DTWFpHcXSA2N3mwCiYzQpump,2025-09-25T01:38:06.151Z,tiered_exit,high,332.46,2.0,0,0.0,100,"Standard take profit"
APDpskZhaWvX1DpRcoymLyuxaU8NpTLsV87tL7z3pump,2025-09-25T01:38:08.429Z,tiered_exit,high,114.93,2.0,0,0.0,100,"Standard take profit"
9crWg7RXp5YRahe2ixeqx8c9XsWCLYAQavcnXq7npump,2025-09-25T01:38:31.498Z,tiered_exit,high,331.18,0.5,0,0.0,100,"Standard take profit"
9crWg7RXp5YRahe2ixeqx8c9XsWCLYAQavcnXq7npump,2025-09-25T01:39:01.492Z,tiered_exit,high,300.32,1.0,0,0.0,100,"Standard take profit"
FaG4HmFUhLy8AHmcqcWPrHPcJihcVbk4TakPu7Bfpump,2025-09-25T01:39:02.779Z,tiered_exit,high,103.21,3.0,0,0.0,100,"Standard take profit"
DWGQ9Ek53gX9ad1NsqgGe2NTsbhnWyN3VZdsf6rypump,2025-09-25T01:39:02.811Z,tiered_exit,high,450.78,3.0,0,0.0,100,"Standard take profit"
B6SsH1XFLw1WC3GK6DJt9RSiM5iKftwBTGnUKvVvJx5Z,2025-09-25T01:39:04.001Z,tiered_exit,high,482.27,3.0,0,0.0,100,"Standard take profit"
Cu9cdintyWScYsn5xTx8DTWFpHcXSA2N3mwCiYzQpump,2025-09-25T01:39:06.160Z,tiered_exit,high,492.81,3.0,0,0.0,100,"Standard take profit"
HorJ45krnCid57ALYMTq2xc5JTveXVpreJGjseUMpump,2025-09-25T01:39:06.177Z,tiered_exit,high,118.05,3.0,0,0.0,100,"Standard take profit"
APDpskZhaWvX1DpRcoymLyuxaU8NpTLsV87tL7z3pump,2025-09-25T01:39:08.421Z,tiered_exit,high,298.13,3.0,0,0.0,100,"Standard take profit"
3DurrLjzHzH2PV16VCjk6oHcAcKE3KVBW9pNqZNYpump,2025-09-25T01:39:11.548Z,whale_exodus,high,314.78,3.0,5,3.5,100,"🔴 WHALE EXIT: 5 whales sold 63.9%+"
DmYhyxjkCzxGopQuvhTEENwYDxKP531fon6Ykb9HNKZF,2025-09-25T01:39:34.499Z,tiered_exit,high,111.39,0.5,0,0.0,100,"Standard take profit"
5SYo4PEaVkKoMWZ3C3Tj7czUk81qNLSCr14TFfrxpump,2025-09-25T01:53:38.334Z,tiered_exit,high,109.56,0.5,0,0.0,100,"Standard take profit"
9yQrwae25VbYfyG7i2hSGQDMG2BMQVQ9Zh55KSedpump,2025-09-25T01:53:42.637Z,tiered_exit,high,104.69,0.5,0,0.0,100,"Standard take profit"
7XGmWBJBbFfGUhkpcEYnuutesA3SqYnAkmAE2jCupump,2025-09-25T01:53:42.708Z,tiered_exit,high,909.79,0.5,0,0.0,100,"Standard take profit"
DESUSB5NhM8wtHdidnh2ycwdeMGvnbgUM4YnKj23pump,2025-09-25T01:53:46.004Z,tiered_exit,high,302.79,0.5,0,0.0,100,"Standard take profit"
CQDyMZwxjtDfxAUHPwrx269eGXrpyXe8hj9wgMH9pump,2025-09-25T01:53:46.367Z,tiered_exit,high,110.93,0.5,0,0.0,100,"Standard take profit"
3gU5BqMqBi7SpeSwz1EygPJqsFRVCTgWHtLNEMvCHCbL,2025-09-25T01:54:10.554Z,tiered_exit,high,291.41,1.0,0,0.0,100,"Standard take profit"
9yQrwae25VbYfyG7i2hSGQDMG2BMQVQ9Zh55KSedpump,2025-09-25T01:54:12.645Z,tiered_exit,high,101.21,1.0,0,0.0,100,"Standard take profit"
FWgGyVoEGjuNpAXTgy2fP7sMjr6ToDzMeVndMuqoPUMp,2025-09-25T01:54:14.980Z,tiered_exit,high,322.16,1.0,0,0.0,100,"Standard take profit"
C9S8rm3HVKdQvaZaGg7nTiEBgKKtoE5Ltgt5Yofmpump,2025-09-25T01:55:03.212Z,tiered_exit,high,536.85,1.0,0,0.0,100,"Standard take profit"
7XGmWBJBbFfGUhkpcEYnuutesA3SqYnAkmAE2jCupump,2025-09-25T01:55:12.707Z,whale_exodus,low,-15.51,2.0,4,-20.5,100,"🔴 WHALE EXIT: 4 whales sold 48.4%+"
H27BM5y9rjrFbnq3zBkfKGjdM36cHb5cPfJvQS2Mpump,2025-09-25T01:55:16.127Z,tiered_exit,high,448.16,2.0,0,0.0,100,"Standard take profit"
EU48G2et4SJWyVjiPGgK12K6rvbuchCjp6qQwGZoZ8Zg,2025-09-25T01:55:18.156Z,whale_exodus,low,-18.96,2.0,3,23.8,100,"🔴 WHALE EXIT: 3 whales sold 62.3%+"
5SYo4PEaVkKoMWZ3C3Tj7czUk81qNLSCr14TFfrxpump,2025-09-25T01:56:08.319Z,whale_exodus,low,-1.58,3.0,3,6.5,100,"🔴 WHALE EXIT: 3 whales sold 59.0%+"
E9kos3B9uyj5ngGyqjjChZddf1MyhKVzEekRnzy9pump,2025-09-25T01:56:09.354Z,tiered_exit,high,261.99,3.0,0,0.0,100,"Standard take profit"
9yQrwae25VbYfyG7i2hSGQDMG2BMQVQ9Zh55KSedpump,2025-09-25T01:56:12.611Z,tiered_exit,high,866.59,3.0,0,0.0,100,"Standard take profit"
9pEwUvSpp73MLe5o7jZxo9zQKm5twnK96DWbq4Stpump,2025-09-25T01:56:20.127Z,tiered_exit,high,492.57,3.1,0,0.0,100,"Standard take profit"
DESUSB5NhM8wtHdidnh2ycwdeMGvnbgUM4YnKj23pump,2025-09-25T01:56:20.130Z,whale_exodus,low,-29.02,3.1,5,-20.6,100,"🔴 WHALE EXIT: 5 whales sold 53.4%+"
HWVbqyT7PSWdTNEnB9JvApUeMPzQbRFmJBCKwAXw3dpJ,2025-09-25T01:56:37.569Z,tiered_exit,high,549.09,0.5,0,0.0,100,"Standard take profit"
ACBg39KCCa2BRSoVuv7rpE3t4Sc4LpoQ7gQxEJcepump,2025-09-25T01:57:00.968Z,whale_exodus,high,-45.27,3.0,1,12.9,100,"🔴 STOP LOSS: -45.3% loss exceeds -30% threshold"
HWVbqyT7PSWdTNEnB9JvApUeMPzQbRFmJBCKwAXw3dpJ,2025-09-25T01:57:07.581Z,tiered_exit,high,464.75,1.0,0,0.0,100,"Standard take profit"
6fWHi7RYJhD3196ztGf39APXEGbVvyKLphq151qrpump,2025-09-25T01:58:03.195Z,tiered_exit,high,110.82,2.0,0,0.0,100,"Standard take profit"
D2gQtMvcXVzqvPPR8NuejHbiqEd47chfbhKnzKf3pump,2025-09-25T01:58:05.506Z,whale_exodus,low,-10.43,2.0,5,-14.2,100,"🔴 WHALE EXIT: 5 whales sold 46.0%+"
CjWndzdNDGnHuRSWR2qWwpnqR4VFSwY5PnWwoLvipump,2025-09-25T01:58:05.753Z,tiered_exit,high,106.71,0.5,0,0.0,100,"Standard take profit"
FN2gYHVFCqhDzSLdjLjGVmRQmN6ZxSWsAc7eyEGupump,2025-09-25T01:58:12.665Z,whale_exodus,low,-14.64,5.0,4,-5.8,100,"🔴 WHALE EXIT: 4 whales sold 47.3%+"
9pEwUvSpp73MLe5o7jZxo9zQKm5twnK96DWbq4Stpump,2025-09-25T01:58:15.947Z,whale_exodus,high,-36.52,5.0,4,-26.7,100,"🔴 STOP LOSS: -36.5% loss exceeds -30% threshold"
CQDyMZwxjtDfxAUHPwrx269eGXrpyXe8hj9wgMH9pump,2025-09-25T01:58:16.356Z,tiered_exit,high,481.28,5.0,0,0.0,100,"Standard take profit"
sd6Y2u9geroofSmXaFQpzH4ToCTCch2SdrzRFDPpump,2025-09-25T01:58:16.961Z,whale_exodus,high,111.00,5.0,4,-25.3,100,"🔴 WHALE EXIT: 4 whales sold 43.2%+"
Cu9cdintyWScYsn5xTx8DTWFpHcXSA2N3mwCiYzQpump,2025-09-25T01:58:38.202Z,tiered_exit,high,268.14,0.5,0,0.0,100,"Standard take profit"
FdkiMwq8wsHDmrAsgCXT6Zi3roYBVXobEd6zVzYvpump,2025-09-25T19:34:37.790Z,tiered_exit,high,331.70,0.5,0,0.0,100,"Standard take profit"
91iTe1Nch1FwKSFC9qJXJ4nXNubEVfRNtJuLmcibpump,2025-09-25T19:34:39.753Z,tiered_exit,high,813.71,0.5,0,0.0,100,"Standard take profit"
2q9WzEzbdH1ADdEuRFQvb9CuhPWoiVqqVwbJAckdpump,2025-09-25T19:34:40.729Z,tiered_exit,high,321.30,0.5,0,0.0,100,"Standard take profit"
qECkLXGYsJQzy5WwzpsK2w4F1i7geWwPRoG642h1cn3,2025-09-25T19:35:09.643Z,tiered_exit,high,102.34,1.0,0,0.0,100,"Standard take profit"
BVJAKJUQ2kPpKirPo3nCzWZuagH2PLx1tda3Rc98pump,2025-09-25T19:35:35.860Z,tiered_exit,high,104.29,0.5,0,0.0,100,"Standard take profit"
CoazV9uhmxYyvdetkH1Tdoas33WjSUxc5hvSbBGxpump,2025-09-25T19:36:00.170Z,tiered_exit,high,322.85,1.0,0,0.0,100,"Standard take profit"
H7Jr9f2XGFkoYY8uEUeVKqbxvDzVtJd3BiR5wzRppump,2025-09-25T19:36:02.512Z,tiered_exit,high,267.04,1.0,0,0.0,100,"Standard take profit"
ABjA5Hb46kQXmX75at69R4MAUpZRkfkdioW7ZkTXYjGA,2025-09-25T19:36:04.705Z,tiered_exit,high,313.39,0.5,0,0.0,100,"Standard take profit"
2e7TkrX1mJBe4rsA1WDUKnE8jvEBSMU1dKttpKmnpump,2025-09-25T19:36:05.799Z,tiered_exit,high,467.64,1.0,0,0.0,100,"Standard take profit"
HJjwNxQYZ2k13EdjMtA3PwUYy4uy2EPHXXspZheSpump,2025-09-25T19:36:08.663Z,whale_exodus,high,483.83,2.0,2,23.6,100,"🔴 WHALE EXIT: 2 whales sold 47.2%+"
qECkLXGYsJQzy5WwzpsK2w4F1i7geWwPRoG642h1cn3,2025-09-25T19:36:09.646Z,whale_exodus,low,-6.35,2.0,5,-8.7,100,"🔴 WHALE EXIT: 5 whales sold 68.7%+"
91iTe1Nch1FwKSFC9qJXJ4nXNubEVfRNtJuLmcibpump,2025-09-25T19:36:09.765Z,tiered_exit,high,556.47,2.0,0,0.0,100,"Standard take profit"
B1RZeJLyMjdAG5AbZMpw73RWiqDQNvPALa8gdDpHpump,2025-09-25T19:36:09.925Z,whale_exodus,high,-32.08,2.0,3,24.8,100,"🔴 STOP LOSS: -32.1% loss exceeds -30% threshold"
Bb1LR4T3VgfXeDfc6uyRNUXKhiGv6azwPNpUDKG4pump,2025-09-25T19:36:32.784Z,tiered_exit,high,332.42,0.5,0,0.0,100,"Standard take profit"
BVrriqJWq4AgVPt68u6G3MZPpVsMDy1Jfqw2iA8spump,2025-09-25T19:36:32.802Z,tiered_exit,high,118.32,0.5,0,0.0,100,"Standard take profit"
CoazV9uhmxYyvdetkH1Tdoas33WjSUxc5hvSbBGxpump,2025-09-25T19:37:00.171Z,whale_exodus,low,-15.74,2.0,4,18.4,100,"🔴 WHALE EXIT: 4 whales sold 50.0%+"
DgHSugoVG8kfMQCvG1ca1i8CEaLRrgRW1oR1a6Uxpump,2025-09-25T19:37:00.431Z,tiered_exit,high,280.24,1.0,0,0.0,100,"Standard take profit"
4pMq5JdiB3VzM5ZGRFCHPZqWfcjtUcCBWU24ANuNpump,2025-09-25T19:37:01.344Z,tiered_exit,high,113.12,2.0,0,0.0,100,"Standard take profit"
H7Jr9f2XGFkoYY8uEUeVKqbxvDzVtJd3BiR5wzRppump,2025-09-25T19:37:02.507Z,whale_exodus,high,260.38,2.0,3,14.4,100,"🔴 WHALE EXIT: 3 whales sold 34.7%+"
Bb1LR4T3VgfXeDfc6uyRNUXKhiGv6azwPNpUDKG4pump,2025-09-25T19:37:02.789Z,tiered_exit,high,521.62,1.0,0,0.0,100,"Standard take profit"
BVrriqJWq4AgVPt68u6G3MZPpVsMDy1Jfqw2iA8spump,2025-09-25T19:37:02.808Z,tiered_exit,high,450.09,1.0,0,0.0,100,"Standard take profit"
FdkiMwq8wsHDmrAsgCXT6Zi3roYBVXobEd6zVzYvpump,2025-09-25T19:37:07.777Z,whale_exodus,high,488.14,3.0,5,12.3,100,"🔴 WHALE EXIT: 5 whales sold 55.8%+"
HpHdtnEVDVcjGxwV4hUvtWKq446zThcKNs7nu1hMpump,2025-09-25T19:37:08.597Z,whale_exodus,high,516.56,3.0,3,-14.7,100,"🔴 WHALE EXIT: 3 whales sold 63.8%+"
FTRNF1m8aQwVZCLL2dQchXKg3y78FBpdiwDQVsSE7tfP,2025-09-25T19:37:08.699Z,whale_exodus,low,19.50,3.0,3,9.4,100,"🔴 WHALE EXIT: 3 whales sold 62.3%+"
91iTe1Nch1FwKSFC9qJXJ4nXNubEVfRNtJuLmcibpump,2025-09-25T19:37:09.764Z,tiered_exit,high,533.08,3.0,0,0.0,100,"Standard take profit"
496Jzf4MJJbQnfwxxn8xaan6f5w2V7sg8UDy2aPFpump,2025-09-25T19:37:11.929Z,tiered_exit,high,338.66,3.0,0,0.0,100,"Standard take profit"
DVd3a9k2aAsmeZa1VCbddkp8zACVobGvzefGJ3SGpump,2025-09-26T06:03:20.714Z,tiered_exit,high,115.25,0.5,0,0.0,100,"Standard take profit"
CejBaQt21V512bbE4tDbQ86vtry71R3JY3f8Heuppump,2025-09-26T06:03:38.116Z,tiered_exit,high,467.40,0.5,0,0.0,100,"Standard take profit"
3iUBLKPsL9SpRLfRPj6UZFsEE5F8ZawBZkNsYpWrpump,2025-09-26T06:16:21.775Z,tiered_exit,high,507.05,0.5,0,0.0,100,"Standard take profit"
879iULwrP3VoPF7Ce2yxkMagpwecQLKkNtsY7DJrpump,2025-09-26T06:16:50.016Z,tiered_exit,high,109.04,0.5,0,0.0,100,"Standard take profit"
Dsk73Hhpri839xo4UemwZ93UNigFuNN2wB4ssMyNpump,2025-09-26T06:16:50.717Z,tiered_exit,high,533.67,1.0,0,0.0,100,"Standard take profit"
USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,2025-09-26T06:30:10.372Z,tiered_exit,high,289.73,1.0,0,0.0,100,"Standard take profit"
HFJE6JeRK7AJ3asiLa4G3KADJh7vHvLxjoyDfNEMpump,2025-09-26T06:59:14.656Z,tiered_exit,high,497.42,0.5,0,0.0,100,"Standard take profit"
9b8DwJugj3KCcXZdn8216P52smStt3TYwPByJZdrpump,2025-09-26T06:59:15.865Z,tiered_exit,high,941.66,0.5,0,0.0,100,"Standard take profit"
DCW28eHv5GuvxWEFzuAv4pnP2fMqBMSSDGDHeW2Bpump,2025-09-26T06:59:18.105Z,tiered_exit,high,823.85,0.5,0,0.0,100,"Standard take profit"
3UEha1NVC35o1BpjBkGQaxVRVovfNuJmePQ2XFjwpump,2025-09-26T06:59:20.249Z,tiered_exit,high,262.10,0.5,0,0.0,100,"Standard take profit"
